ticker,Date,TVol,TXN,TV,OP,HP,LP,CP,Dir,CHG,LBBP,LBBV,LBSP,LBSV,PER
076412,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.87,499.0,0.88,108.0,212.50
076413,20210129,40000.0,2.0,"33,200",0.83,0.83,0.83,0.83,-,0.01,0.79,499.0,0.8,499.0,212.50
076414,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.87,10.0,0.88,10.0,212.50
076415,20210129,13000.0,2.0,"8,710",0.67,0.67,0.67,0.67,X,0.0,0.65,408.0,0.66,408.0,212.50
076416,20210129,700000.0,10.0,"784,200",1.16,1.16,1.08,1.08,-,0.07,1.08,8.0,1.09,10.0,119.00
076417,20210129,35000.0,2.0,"40,350",1.21,1.21,1.11,1.11,-,0.15,1.12,499.0,1.13,28.0,112.50
076418,20210129,118000.0,13.0,"148,010",1.3,1.3,1.2,1.2,-,0.11,1.21,10.0,1.22,10.0,112.50
076419,20210129,37000.0,1.0,"33,670",0.91,0.91,0.91,0.91,-,0.07,0.85,108.0,0.86,108.0,28.00
076420,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.63,10.0,1.65,10.0,265.50
076421,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.73,408.0,0.74,408.0,38.75
076422,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.77,25.0,0.78,25.0,28.45
076423,20210129,5000.0,1.0,"6,000",1.2,1.2,1.2,1.2,-,0.28,1.16,25.0,1.2,25.0,21.45
076424,20210129,10000.0,2.0,"18,400",1.98,1.98,1.7,1.7,-,0.3,1.61,25.0,1.63,25.0,23.25
076425,20210129,0.0,0.0,0,--,--,--,--, ,0.0,4.04,25.0,4.14,25.0,14.75
076426,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.3,25.0,0.31,25.0,65.90
076427,20210129,37000.0,4.0,"188,700",5.2,5.2,4.83,4.83,+,0.12,3.75,2.0,5.45,2.0,395.00
076428,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.66,25.0,0.67,25.0,212.50
076429,20210129,0.0,0.0,0,--,--,--,--, ,0.0,2.81,25.0,2.84,25.0,826.00
076430,20210129,370000.0,13.0,"909,800",2.41,2.5,2.41,2.43,+,0.45,2.46,25.0,2.47,10.0,27.40
076431,20210129,139000.0,3.0,"58,430",0.47,0.47,0.41,0.41,-,0.05,0.4,25.0,0.41,10.0,23.40
076432,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.68,25.0,1.73,10.0,269.50
076433,20210129,0.0,0.0,0,--,--,--,--, ,0.0,--,0.0,4.4,1.0,31.20
076434,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.5,25.0,0.53,10.0,127.50
076435,20210129,275000.0,6.0,"579,950",2.22,2.22,1.95,1.95,-,0.08,1.88,25.0,1.89,10.0,395.00
076436,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.21,25.0,1.23,10.0,293.50
076437,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.46,25.0,0.47,10.0,28.15
076438,20210129,10000.0,1.0,"4,800",0.48,0.48,0.48,0.48,X,0.0,0.44,25.0,0.45,10.0,118.50
076439,20210129,290000.0,13.0,"188,200",0.68,0.68,0.63,0.63,-,0.15,0.63,25.0,0.64,10.0,156.00
076440,20210129,0.0,0.0,0,--,--,--,--, ,0.0,3.27,25.0,3.32,10.0,226.00
076441,20210129,1000.0,1.0,570,0.57,0.57,0.57,0.57,-,0.04,0.57,25.0,0.58,10.0,38.75
076442,20210129,0.0,0.0,0,--,--,--,--, ,0.0,7.75,10.0,7.95,10.0,0.00
076443,20210129,89000.0,23.0,"1,618,400",21.3,21.3,17.0,17.0,-,1.7,17.0,12.0,18.0,4.0,0.00
076444,20210129,0.0,0.0,0,--,--,--,--, ,0.0,6.55,998.0,6.65,10.0,0.00
076445,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.79,10.0,1.86,10.0,0.00
076446,20210129,10000.0,1.0,"40,900",4.09,4.09,4.09,4.09,X,0.0,3.86,10.0,3.94,10.0,0.00
076447,20210129,40000.0,1.0,"18,400",0.46,0.46,0.46,0.46,-,0.05,0.45,10.0,0.46,10.0,0.00
076448,20210129,0.0,0.0,0,--,--,--,--, ,0.0,8.3,998.0,8.35,10.0,0.00
076449,20210129,10000.0,1.0,"1,500",0.15,0.15,0.15,0.15, ,0.0,0.13,499.0,0.15,222.0,6.72
076450,20210129,20000.0,2.0,"3,800",0.19,0.19,0.19,0.19,X,0.0,0.14,499.0,0.2,10.0,6.72
076451,20210129,1000.0,1.0,550,0.55,0.55,0.55,0.55,+,0.01,0.55,100.0,0.65,10.0,9.36
076452,20210129,35000.0,2.0,"21,900",0.62,0.66,0.62,0.66, ,0.0,0.66,105.0,0.76,10.0,9.36
076453,20210129,0.0,0.0,0,--,--,--,--, ,0.0,7.65,100.0,--,0.0,111.50
076454,20210129,3000.0,2.0,"44,000",15.0,15.0,14.5,14.5,X,0.0,11.3,100.0,12.3,10.0,591.00
076455,20210129,0.0,0.0,0,--,--,--,--, ,0.0,3.27,100.0,--,0.0,26.45
076456,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.43,100.0,0.44,50.0,86.80
076457,20210129,5000.0,1.0,"13,150",2.63,2.63,2.63,2.63,-,0.02,2.3,100.0,2.35,10.0,175.00
076458,20210129,0.0,0.0,0,--,--,--,--, ,0.0,5.7,100.0,5.75,10.0,875.00
076459,20210129,0.0,0.0,0,--,--,--,--, ,0.0,2.31,100.0,2.36,10.0,159.50
076460,20210129,0.0,0.0,0,--,--,--,--, ,0.0,2.36,100.0,2.39,50.0,159.50
076461,20210129,0.0,0.0,0,--,--,--,--, ,0.0,--,0.0,9.9,2.0,31.20
076462,20210129,0.0,0.0,0,--,--,--,--, ,0.0,4.5,4.0,--,0.0,31.20
076463,20210129,0.0,0.0,0,--,--,--,--, ,0.0,--,0.0,--,0.0,31.20
076464,20210129,0.0,0.0,0,--,--,--,--, ,0.0,--,0.0,5.45,2.0,31.20
076465,20210129,240000.0,9.0,"244,430",1.08,1.08,0.99,1.01,-,0.08,0.95,10.0,--,0.0,45.55
076466,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.17,100.0,1.18,50.0,"2,940.00"
076467,20210129,1000.0,1.0,550,0.55,0.55,0.55,0.55,X,0.0,0.52,100.0,0.53,50.0,482.00
076468,20210129,656000.0,28.0,"1,973,960",3.36,3.36,2.8,2.8,-,0.19,2.55,5.0,3.45,3.0,395.00
076469,20210129,682000.0,39.0,"2,077,610",3.3,3.33,2.81,2.82,-,0.21,1.75,10.0,--,0.0,395.00
076470,20210129,254000.0,3.0,"134,960",0.55,0.55,0.53,0.54,-,0.04,0.5,100.0,0.51,50.0,68.80
076471,20210129,0.0,0.0,0,--,--,--,--, ,0.0,2.04,100.0,--,0.0,"1,905.00"
076472,20210129,20000.0,1.0,"85,600",4.28,4.28,4.28,4.28,+,0.48,3.18,100.0,3.28,100.0,0.00
076473,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.77,100.0,0.79,30.0,0.00
076474,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.5,10.0,0.51,10.0,138.50
076475,20210129,262000.0,17.0,"204,210",0.73,0.87,0.73,0.8,+,0.05,0.73,10.0,0.74,10.0,47.90
076476,20210129,10000.0,1.0,"14,000",1.4,1.4,1.4,1.4,-,0.15,1.18,10.0,1.19,10.0,31.25
076477,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.34,10.0,0.35,10.0,138.50
076478,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.55,10.0,0.56,10.0,138.50
076479,20210129,1903000.0,194.0,"1,082,300",0.56,0.69,0.55,0.68,+,0.08,0.68,3.0,0.7,10.0,4.10
076480,20210129,245000.0,13.0,"165,530",0.58,0.76,0.58,0.68,+,0.09,0.65,25.0,0.67,10.0,47.90
076481,20210129,192000.0,7.0,"150,720",0.73,0.93,0.73,0.93,+,0.26,0.82,25.0,0.9,10.0,47.90
076482,20210129,160000.0,31.0,"1,885,000",13.7,13.7,10.9,10.9,-,1.1,11.2,25.0,11.3,10.0,591.00
076483,20210129,45000.0,2.0,"27,900",0.62,0.62,0.62,0.62,-,0.01,0.52,25.0,0.53,10.0,127.50
076484,20210129,47000.0,4.0,"119,640",2.55,2.56,2.36,2.36,-,0.2,1.3,10.0,--,0.0,395.00
076485,20210129,25000.0,8.0,"20,390",0.94,0.94,0.69,0.69,-,0.33,0.68,25.0,0.71,10.0,32.45
076486,20210129,0.0,0.0,0,--,--,--,--, ,0.0,2.5,25.0,2.51,10.0,29.60
076487,20210129,115000.0,2.0,"86,150",0.71,0.86,0.71,0.86,X,0.0,0.78,25.0,0.79,10.0,47.90
076488,20210129,35000.0,2.0,"40,500",1.16,1.16,1.15,1.15,-,0.05,1.02,25.0,1.03,10.0,38.80
076489,20210129,0.0,0.0,0,--,--,--,--, ,0.0,2.49,25.0,2.5,10.0,79.90
076490,20210129,92000.0,19.0,"142,230",1.86,1.96,1.42,1.44,-,0.06,1.44,25.0,1.45,10.0,50.50
076491,20210129,15000.0,2.0,"18,930",1.31,1.31,1.22,1.22,-,0.09,1.2,25.0,1.21,10.0,86.50
076492,20210129,60000.0,2.0,"130,200",2.22,2.22,1.92,1.92,-,0.13,1.9,25.0,1.91,10.0,395.00
076493,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.38,25.0,0.39,10.0,135.00
076494,20210129,274000.0,11.0,"254,100",0.9,1.04,0.9,1.0,X,0.0,0.92,10.0,1.04,20.0,47.90
076495,20210129,69000.0,3.0,"65,760",0.95,0.96,0.95,0.96,X,0.0,0.91,100.0,1.01,10.0,47.90
076496,20210129,26000.0,5.0,"22,480",0.91,0.91,0.82,0.88,X,0.0,0.76,100.0,0.86,10.0,47.90
076497,20210129,103000.0,8.0,"195,480",1.92,1.95,1.81,1.81,-,0.08,1.84,100.0,1.85,50.0,19.45
076498,20210129,0.0,0.0,0,--,--,--,--, ,0.0,3.68,100.0,3.77,10.0,591.00
076499,20210129,5000.0,1.0,"10,100",2.02,2.02,2.02,2.02,-,0.03,1.74,100.0,1.75,50.0,38.80
076500,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.46,100.0,0.47,50.0,150.50
076501,20210129,208000.0,19.0,"215,730",1.1,1.12,0.89,0.89,-,0.17,0.89,100.0,0.93,50.0,66.70
076502,20210129,80000.0,8.0,"142,400",1.94,1.94,1.54,1.54,-,0.33,1.5,100.0,1.51,50.0,37.00
076503,20210129,0.0,0.0,0,--,--,--,--, ,0.0,4.65,100.0,--,0.0,31.20
076504,20210129,100000.0,4.0,"50,500",0.48,0.52,0.48,0.49,+,0.01,0.42,100.0,0.44,50.0,138.50
076505,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.28,100.0,0.29,50.0,101.00
076506,20210129,100000.0,1.0,"58,000",0.58,0.58,0.58,0.58,X,0.0,0.5,100.0,0.51,10.0,135.00
076507,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.42,100.0,0.43,50.0,135.00
076508,20210129,10000.0,1.0,"7,000",0.7,0.7,0.7,0.7,-,0.12,0.63,100.0,0.64,50.0,32.45
076509,20210129,0.0,0.0,0,--,--,--,--, ,0.0,4.93,499.0,4.94,10.0,0.00
076510,20210129,0.0,0.0,0,--,--,--,--, ,0.0,4.6,499.0,4.62,10.0,0.00
076511,20210129,11000.0,2.0,"63,500",5.85,5.85,5.0,5.0,-,0.45,4.75,499.0,4.76,499.0,0.00
076512,20210129,0.0,0.0,0,--,--,--,--, ,0.0,5.0,100.0,--,0.0,31.20
076513,20210129,0.0,0.0,0,--,--,--,--, ,0.0,5.3,100.0,5.4,10.0,31.20
076514,20210129,0.0,0.0,0,--,--,--,--, ,0.0,--,0.0,--,0.0,31.20
076515,20210129,0.0,0.0,0,--,--,--,--, ,0.0,--,0.0,--,0.0,31.20
076516,20210129,0.0,0.0,0,--,--,--,--, ,0.0,2.88,100.0,2.98,10.0,29.60
076517,20210129,729000.0,4.0,"469,240",0.6,0.67,0.6,0.67,+,0.02,0.67,100.0,0.77,10.0,9.36
076518,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.43,100.0,0.53,10.0,28.45
076519,20210129,132000.0,6.0,"171,350",1.2,1.32,1.2,1.29,+,0.22,1.16,10.0,1.17,50.0,47.90
076520,20210129,493000.0,29.0,"710,430",1.32,1.58,1.32,1.5,X,0.0,1.35,100.0,1.36,50.0,47.90
076521,20210129,1223000.0,17.0,"1,615,570",1.13,1.36,1.13,1.31,+,0.24,1.15,100.0,1.16,50.0,47.90
076522,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.32,100.0,1.34,50.0,23.40
076523,20210129,13000.0,2.0,"21,710",1.67,1.67,1.67,1.67,+,0.26,1.56,100.0,1.58,50.0,19.45
076524,20210129,10000.0,1.0,"66,000",6.6,6.6,6.6,6.6,X,0.0,6.2,100.0,6.3,10.0,574.00
076525,20210129,0.0,0.0,0,--,--,--,--, ,0.0,6.3,100.0,6.35,50.0,574.00
076526,20210129,16000.0,5.0,"70,940",4.58,4.58,4.28,4.28,-,0.32,4.26,100.0,4.34,10.0,574.00
076527,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.96,100.0,1.97,50.0,24.15
076528,20210129,104000.0,5.0,"171,160",1.63,1.67,1.53,1.53,-,0.04,--,0.0,--,0.0,78.90
076529,20210129,127000.0,8.0,"490,450",3.77,3.98,3.77,3.92,+,0.44,3.52,10.0,3.54,50.0,875.00
076530,20210129,213000.0,4.0,"150,350",0.7,0.75,0.7,0.75,X,0.0,0.75,97.0,0.77,50.0,28.45
076531,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.05,23.0,--,0.0,127.50
076532,20210129,46000.0,3.0,"30,340",0.66,0.66,0.65,0.66,-,0.12,0.06,19.0,--,0.0,127.50
076533,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.38,100.0,0.39,50.0,"2,940.00"
076534,20210129,30000.0,2.0,"9,400",0.36,0.36,0.29,0.29,-,0.04,0.28,100.0,0.29,50.0,"2,940.00"
076535,20210129,20000.0,3.0,"22,800",1.16,1.16,1.12,1.12,-,0.08,1.13,100.0,1.14,50.0,75.10
076536,20210129,38000.0,1.0,"72,960",1.92,1.92,1.92,1.92,+,0.04,1.69,10.0,1.7,50.0,293.50
076537,20210129,75000.0,4.0,"232,550",3.1,3.17,3.07,3.07,+,0.02,3.02,100.0,3.12,10.0,310.50
076538,20210129,45000.0,2.0,"145,300",3.24,3.24,3.19,3.19,-,0.13,3.15,100.0,3.25,10.0,310.50
076539,20210129,55000.0,2.0,"39,850",0.73,0.73,0.72,0.72,+,0.07,0.05,23.0,--,0.0,138.50
076540,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.34,100.0,0.35,50.0,68.80
076541,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.66,100.0,0.67,50.0,41.30
076542,20210129,177000.0,3.0,"351,690",2.11,2.11,1.87,1.87,-,0.18,1.85,100.0,1.86,50.0,48.65
076543,20210129,10000.0,1.0,"11,800",1.18,1.18,1.18,1.18,X,0.0,1.0,100.0,1.02,50.0,125.00
076544,20210129,0.0,0.0,0,--,--,--,--, ,0.0,4.17,100.0,4.18,10.0,0.00
076545,20210129,0.0,0.0,0,--,--,--,--, ,0.0,3.34,100.0,3.35,10.0,0.00
076546,20210129,0.0,0.0,0,--,--,--,--, ,0.0,5.2,499.0,5.25,499.0,0.00
076547,20210129,0.0,0.0,0,--,--,--,--, ,0.0,4.76,499.0,4.77,499.0,0.00
076548,20210129,0.0,0.0,0,--,--,--,--, ,0.0,5.2,499.0,5.25,499.0,0.00
076549,20210129,0.0,0.0,0,--,--,--,--, ,0.0,5.25,100.0,5.3,10.0,0.00
076550,20210129,231000.0,5.0,"239,450",1.03,1.06,1.03,1.06,+,0.04,1.08,10.0,1.09,10.0,47.90
076551,20210129,128000.0,6.0,"324,890",2.86,2.86,2.49,2.49,-,0.09,1.23,10.0,2.52,100.0,591.00
076552,20210129,0.0,0.0,0,--,--,--,--, ,0.0,3.77,25.0,3.78,25.0,56.50
076553,20210129,20000.0,2.0,"16,800",0.72,0.88,0.72,0.88,X,0.0,0.68,25.0,0.69,25.0,47.90
076554,20210129,287000.0,27.0,"318,510",0.98,1.22,0.98,1.2,+,0.29,0.98,25.0,0.99,25.0,47.90
076555,20210129,25000.0,1.0,"29,000",1.16,1.16,1.16,1.16,-,0.12,1.14,25.0,1.59,45.0,105.00
076556,20210129,0.0,0.0,0,--,--,--,--, ,0.0,--,0.0,--,0.0,31.20
076557,20210129,0.0,0.0,0,--,--,--,--, ,0.0,4.79,25.0,4.89,25.0,31.20
076558,20210129,180000.0,2.0,"184,400",1.03,1.03,1.02,1.02,-,0.03,0.97,25.0,0.98,25.0,39.90
076559,20210129,1774000.0,57.0,"2,218,140",1.1,1.41,1.1,1.37,+,0.31,1.25,10.0,1.35,10.0,47.90
076560,20210129,1156000.0,47.0,"1,388,490",1.07,1.32,1.07,1.27,+,0.26,1.16,10.0,1.26,10.0,47.90
076561,20210129,0.0,0.0,0,--,--,--,--, ,0.0,5.8,10.0,6.3,10.0,591.00
076562,20210129,292000.0,12.0,"165,160",0.51,0.6,0.51,0.56,X,0.0,0.51,20.0,0.53,10.0,47.90
076563,20210129,0.0,0.0,0,--,--,--,--, ,0.0,3.48,10.0,3.54,10.0,574.00
076564,20210129,67000.0,10.0,"57,940",0.87,0.89,0.82,0.82,-,0.07,0.81,10.0,0.82,10.0,286.50
076565,20210129,137000.0,8.0,"312,550",2.25,2.35,2.1,2.1,+,0.05,2.17,10.0,2.18,10.0,875.00
076566,20210129,31000.0,6.0,"33,530",1.14,1.14,1.03,1.03,+,0.01,0.95,100.0,0.96,10.0,395.00
076567,20210129,58000.0,9.0,"17,980",0.34,0.34,0.27,0.27,X,0.0,0.27,24.0,0.29,10.0,32.45
076568,20210129,1934000.0,49.0,"2,150,010",0.9,1.19,0.9,1.01,+,0.17,1.01,100.0,1.02,100.0,47.90
076569,20210129,750000.0,28.0,"837,080",0.99,1.28,0.98,1.14,+,0.18,1.11,499.0,1.12,100.0,47.90
076570,20210129,50000.0,3.0,"63,300",1.26,1.3,1.25,1.3,+,0.07,--,0.0,--,0.0,19.45
076571,20210129,0.0,0.0,0,--,--,--,--, ,0.0,3.23,499.0,3.29,100.0,591.00
076572,20210129,17000.0,2.0,"36,590",2.21,2.21,2.07,2.07,-,0.13,1.9,100.0,1.91,10.0,38.80
076573,20210129,25000.0,1.0,"46,000",1.84,1.84,1.84,1.84,X,0.0,1.84,499.0,1.86,33.0,105.00
076574,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.36,499.0,0.37,100.0,127.50
076575,20210129,20000.0,1.0,"8,800",0.44,0.44,0.44,0.44,+,0.02,0.41,100.0,0.42,100.0,482.00
076576,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.45,100.0,0.47,100.0,135.00
076577,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.57,499.0,0.58,100.0,32.45
076578,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.94,499.0,0.95,100.0,71.20
076579,20210129,2000.0,1.0,"2,540",1.27,1.27,1.27,1.27,-,0.15,1.21,100.0,1.24,100.0,160.50
076580,20210129,10000.0,1.0,"14,800",1.48,1.48,1.48,1.48,+,0.23,1.35,10.0,1.37,10.0,875.00
076581,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.56,499.0,0.57,499.0,0.00
076582,20210129,0.0,0.0,0,--,--,--,--, ,0.0,2.16,499.0,2.17,100.0,0.00
076583,20210129,61000.0,3.0,"15,850",0.25,0.26,0.25,0.26,+,0.01,0.26,479.0,0.27,300.0,0.00
076584,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.33,499.0,0.34,300.0,0.00
076585,20210129,15000.0,1.0,"38,700",2.58,2.58,2.58,2.58,+,0.03,2.43,42.0,2.53,10.0,0.00
076586,20210129,78000.0,11.0,"167,720",2.25,2.25,2.09,2.14,+,0.02,2.03,2.0,2.12,10.0,0.00
076587,20210129,148000.0,9.0,"265,090",1.88,1.88,1.76,1.76,+,0.02,1.66,61.0,1.76,5.0,0.00
076588,20210129,65000.0,6.0,"63,150",1.0,1.0,0.95,0.95,-,0.04,0.91,100.0,0.92,30.0,0.00
076589,20210129,72000.0,3.0,"74,700",0.99,1.07,0.99,1.07,+,0.06,0.89,10.0,0.9,10.0,22.95
076590,20210129,0.0,0.0,0,--,--,--,--, ,0.0,2.96,10.0,2.97,10.0,282.50
076591,20210129,0.0,0.0,0,--,--,--,--, ,0.0,4.52,10.0,4.53,10.0,574.00
076592,20210129,12000.0,2.0,"11,700",1.05,1.05,0.96,0.96,-,0.1,0.96,10.0,0.97,10.0,78.90
076593,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.34,10.0,0.35,10.0,101.00
076594,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.17,10.0,1.18,10.0,216.00
076595,20210129,140000.0,2.0,"26,600",0.19,0.19,0.19,0.19,+,0.01,0.2,30.0,0.23,30.0,6.72
076596,20210129,126000.0,3.0,"12,690",0.1,0.19,0.1,0.19,+,0.09,0.1,205.0,0.19,10.0,6.72
076597,20210129,2000.0,1.0,"25,600",12.8,12.8,12.8,12.8,-,1.4,9.9,25.0,--,0.0,111.50
076598,20210129,2000.0,1.0,"7,720",3.86,3.86,3.86,3.86, ,0.0,3.56,25.0,3.66,10.0,591.00
076599,20210129,30000.0,1.0,"79,800",2.66,2.66,2.66,2.66,+,0.04,2.45,25.0,2.48,10.0,25.20
076600,20210129,0.0,0.0,0,--,--,--,--, ,0.0,2.91,25.0,3.01,10.0,14.75
076601,20210129,51000.0,2.0,"116,260",2.26,2.28,2.26,2.28,X,0.0,2.15,25.0,2.25,10.0,875.00
076602,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.2,25.0,0.21,10.0,212.50
076603,20210129,0.0,0.0,0,--,--,--,--, ,0.0,6.15,499.0,6.2,499.0,0.00
076604,20210129,0.0,0.0,0,--,--,--,--, ,0.0,5.4,499.0,5.45,499.0,0.00
076605,20210129,0.0,0.0,0,--,--,--,--, ,0.0,6.6,499.0,6.65,499.0,0.00
076606,20210129,0.0,0.0,0,--,--,--,--, ,0.0,7.35,499.0,7.4,499.0,0.00
076607,20210129,1000.0,1.0,"1,180",1.18,1.18,1.18,1.18,+,0.02,1.19,25.0,1.2,10.0,28.45
076608,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.6,25.0,0.61,10.0,15.95
076609,20210129,0.0,0.0,0,--,--,--,--, ,0.0,9.95,1.0,--,0.0,111.50
076610,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.06,25.0,1.08,10.0,269.50
076611,20210129,50000.0,5.0,"82,500",1.65,1.65,1.65,1.65,X,0.0,1.42,25.0,1.44,10.0,52.10
076612,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.51,25.0,0.52,10.0,150.50
076613,20210129,151000.0,4.0,"338,420",2.42,2.42,2.23,2.23,+,0.14,2.21,25.0,2.22,10.0,79.90
076614,20210129,3000.0,1.0,"2,700",0.9,0.9,0.9,0.9,-,0.08,0.9,25.0,0.91,10.0,75.10
076615,20210129,80000.0,3.0,"58,500",0.77,0.77,0.7,0.7,-,0.04,0.69,25.0,0.7,10.0,124.50
076616,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.66,25.0,0.68,10.0,125.00
076617,20210129,0.0,0.0,0,--,--,--,--, ,0.0,3.96,499.0,3.97,499.0,0.00
076618,20210129,0.0,0.0,0,--,--,--,--, ,0.0,5.55,499.0,5.6,499.0,0.00
076619,20210129,0.0,0.0,0,--,--,--,--, ,0.0,5.1,499.0,5.25,499.0,0.00
076620,20210129,0.0,0.0,0,--,--,--,--, ,0.0,4.71,10.0,4.78,10.0,0.00
076621,20210129,460000.0,3.0,"1,280,200",3.71,3.71,2.75,2.75,X,0.0,2.61,998.0,--,0.0,0.00
076622,20210129,70000.0,3.0,"58,300",0.81,0.85,0.81,0.85,X,0.0,0.79,100.0,0.8,50.0,47.90
076623,20210129,449000.0,27.0,"570,870",1.19,1.43,1.19,1.38,+,0.26,1.21,100.0,1.22,50.0,47.90
076624,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.16,499.0,0.17,11.0,6.72
076625,20210129,30000.0,2.0,"6,300",0.21,0.21,0.21,0.21,+,0.07,0.17,499.0,0.21,37.0,6.72
076626,20210129,1031000.0,5.0,"334,540",0.32,0.34,0.32,0.34,+,0.01,0.33,590.0,0.43,10.0,8.42
076627,20210129,35000.0,3.0,"7,250",0.19,0.23,0.19,0.23,+,0.03,0.22,519.0,0.25,10.0,7.64
076628,20210129,10000.0,2.0,"1,800",0.16,0.2,0.16,0.2,+,0.02,0.2,499.0,0.21,499.0,7.64
076629,20210129,0.0,0.0,0,--,--,--,--, ,0.0,6.7,100.0,--,0.0,111.50
076630,20210129,0.0,0.0,0,--,--,--,--, ,0.0,5.3,100.0,--,0.0,111.50
076631,20210129,0.0,0.0,0,--,--,--,--, ,0.0,5.2,100.0,--,0.0,111.50
076632,20210129,117000.0,32.0,"479,160",4.28,4.32,3.8,3.8,-,0.1,3.76,5.0,--,0.0,591.00
076633,20210129,7000.0,3.0,"22,190",3.22,3.22,3.15,3.15,+,0.1,2.79,1.0,3.15,8.0,591.00
076634,20210129,3000.0,2.0,"15,450",5.15,5.15,5.15,5.15,-,0.7,4.87,100.0,4.97,10.0,591.00
076635,20210129,0.0,0.0,0,--,--,--,--, ,0.0,4.63,100.0,--,0.0,26.45
076636,20210129,17000.0,3.0,"41,190",2.48,2.48,2.33,2.33,-,0.07,2.39,100.0,2.41,10.0,286.50
076637,20210129,20000.0,2.0,"52,500",2.85,2.85,2.4,2.4,-,0.55,2.34,100.0,2.35,10.0,451.50
076638,20210129,28000.0,3.0,"41,120",1.49,1.49,1.44,1.44,+,0.02,1.39,100.0,1.4,50.0,239.00
076639,20210129,0.0,0.0,0,--,--,--,--, ,0.0,2.79,100.0,2.8,10.0,875.00
076640,20210129,176000.0,10.0,"423,750",2.39,2.55,2.07,2.07,-,0.09,2.05,100.0,2.06,50.0,50.50
076641,20210129,6000.0,2.0,"1,440",0.26,0.26,0.23,0.23,-,0.05,0.22,100.0,0.23,50.0,29.75
076642,20210129,9000.0,1.0,"13,410",1.49,1.49,1.49,1.49, ,0.0,0.55,15.0,--,0.0,45.55
076643,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.39,100.0,0.4,50.0,482.00
076644,20210129,5000.0,1.0,"5,800",1.16,1.16,1.16,1.16,-,0.2,1.16,100.0,1.17,50.0,216.00
076645,20210129,103000.0,4.0,"180,750",1.81,1.81,1.67,1.67,X,0.0,1.47,100.0,1.48,50.0,293.50
076646,20210129,359000.0,5.0,"197,490",0.56,0.56,0.55,0.55,-,0.05,0.54,100.0,0.55,45.0,101.00
076647,20210129,20000.0,1.0,"7,200",0.36,0.36,0.36,0.36,-,0.13,0.34,100.0,0.35,50.0,32.45
076648,20210129,0.0,0.0,0,--,--,--,--, ,0.0,5.75,100.0,--,0.0,669.00
076649,20210129,66000.0,4.0,"64,500",1.0,1.0,0.85,0.85,-,0.21,0.82,10.0,0.83,50.0,156.00
076650,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.5,100.0,0.51,50.0,51.80
076651,20210129,0.0,0.0,0,--,--,--,--, ,0.0,3.53,499.0,3.61,10.0,591.00
076652,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.71,499.0,0.72,499.0,150.50
076653,20210129,254000.0,15.0,"451,010",1.79,1.85,1.62,1.62,-,0.08,1.61,499.0,1.62,499.0,55.70
